utrip_id,city_id,hotel_country
1183910_1,14549,Kangan
1197208_2,40837,Slaka
1206852_1,64876,Fook Island
1210238_1,39760,Oceania
1216153_1,30765,Tcherkistan
1228398_1,52815,Aldovia
1256168_1,17127,Fook Island
1256485_1,58202,The Devilfire Empire
1269275_2,43560,Gondal
1298075_5,46536,Gondal
1309977_1,47499,Kangan
132187_1,61320,Bozatta
1349385_1,62611,Idris
1377634_1,5781,Santa Prisca
1399075_1,52434,Gondal
1449482_6,48488,Kumbolaland
1523503_1,35160,Osterlich
1524409_9,29986,Gondal
1540560_2,48483,Cobra Island
1558099_1,9526,Kangan
1563598_1,14211,Axphain
1574187_1,51765,Nevoruss
1626296_1,51765,Nevoruss
1628518_1,17013,Borginia
1661027_1,3763,Glubbdubdrib
1664556_1,45713,Gondal
1685790_1,61320,Bozatta
1691480_1,47527,Holy Britannian Empire
1798635_1,64091,Kasnia
1826446_1,26235,Alvonia
1856054_2,37747,Osterlich
186106_2,11115,Aslerfan
188091_3,47527,Holy Britannian Empire
1898610_2,29319,Cobra Island
1905076_1,60328,Holy Britannian Empire
1908692_6,57620,Borginia
1929452_1,17013,Borginia
1930579_1,51291,Glubbdubdrib
1935853_1,26497,Glubbdubdrib
1955724_1,14342,Sylvania
1970871_1,27701,Bolumbia
1990351_1,7240,Glubbdubdrib
2024684_1,51291,Glubbdubdrib
2073987_1,62910,Rolisica
2081404_2,34903,Fook Island
2094660_1,46931,Slaka
2117461_1,29930,Elbonia
2136054_2,47499,Kangan
2144381_2,57266,Alvonia
2145511_1,54085,Sokovia
2172_1,31717,Bandaria
2185731_1,16047,Cobra Island
2188779_1,57819,Isle of Fogg
2201010_1,39667,Elbonia
2219465_1,17127,Fook Island
2229762_1,51765,Nevoruss
2245471_1,19771,Patusan
2253934_1,36435,"Braganza, Dominion of"
226684_1,23393,Kangan
2287031_1,52815,Aldovia
2291855_1,14729,Novistrana
2312868_1,13530,Alvonia
2315576_2,3763,Glubbdubdrib
2317155_1,37175,Gondal
234001_1,66815,Cobra Island
2377325_1,46854,Leutonia
2383231_2,22252,Edonia
2388640_2,47360,Fook Island
2391682_1,7503,Kahndaq
2394476_1,47499,Kangan
2399471_2,18875,Elbonia
2409400_1,14549,Kangan
2428262_1,22689,Glubbdubdrib
2458592_1,43306,Carpathia
246282_2,32821,Cobra Island
2467045_1,13530,Alvonia
2473196_2,36905,Cobra Island
2489105_1,44374,Edonia
2492138_2,47759,Osterlich
2501792_1,53053,Cobra Island
2514349_1,58178,Gondal
251686_1,25617,Cobra Island
2523881_1,36063,Gondal
2591775_1,3082,Holy Britannian Empire
2615714_1,22490,Fook Island
2621958_1,40960,Edonia
2626444_2,47389,Glubbdubdrib
2647351_1,55044,Pullamawang
2658043_1,19391,Axphain
2683353_1,50470,Gondal
2683462_1,53434,Lilliput
2696713_1,17157,Mypos
2703260_3,21319,Gondal
2714757_1,24302,Sokovia
2733154_1,24783,Yerba
2744729_1,65225,Bandaria
2775483_1,40004,Sokovia
2796346_1,21987,Cobra Island
2809934_1,10580,Gondal
2825421_1,55763,Bozatta
2839351_1,47527,Holy Britannian Empire
3023892_2,54969,Gondal
3030487_1,63342,Alvonia
3052906_1,15626,Gondal
3058182_2,12782,Nevoruss
3072074_1,28330,Borginia
3077584_1,20438,Gondal
3121239_3,12887,Axphain
3126651_2,42356,Idris
3145906_1,34990,Glubbdubdrib
3154694_1,39712,Bozatta
3162620_2,29862,Bozatta
3194612_5,29319,Cobra Island
3218474_1,31460,Bozatta
3233339_2,18673,Cobra Island
3234133_1,52815,Aldovia
3242170_1,21827,Elbonia
3250172_1,51765,Nevoruss
3258847_3,9355,Edonia
3264473_1,21430,Borginia
3272960_3,36182,Elbonia
3280994_1,42482,Fook Island
3292455_1,33077,Fook Island
3315502_1,56198,Elbonia
332936_1,8542,Fook Island
3333969_1,47360,Fook Island
3343000_3,64876,Fook Island
3386482_2,37245,Bozatta
3390644_3,64876,Fook Island
3422729_3,28625,Gondal
3443611_1,49668,Rolisica
3473034_6,47976,Holy Britannian Empire
3509504_1,43387,Elbonia
3548161_1,18735,Drusselstein
3566367_1,64876,Fook Island
3568267_1,23714,Glubbdubdrib
3579320_1,27404,Cobra Island
3586912_1,17127,Fook Island
3622788_2,20345,Fook Island
3726218_3,50260,"Altis and Stratis, Republic of"
3732653_3,18980,Borginia
373599_1,19333,Elbonia
373760_2,35811,Syldavia
3754114_2,56872,Patusan
3771496_1,47499,Kangan
3787991_1,63507,Alvonia
3788938_1,19771,Patusan
3805117_2,48483,Cobra Island
3810710_1,12903,Kangan
3838800_1,20791,Fook Island
3893825_3,51595,Gondal
3894743_1,52815,Aldovia
3901227_1,2757,Nevoruss
3902772_1,5483,Fook Island
3910206_1,18508,Bandaria
3928274_1,22689,Glubbdubdrib
3974957_1,37020,Fook Island
3979434_1,20877,Glubbdubdrib
4003926_1,28154,Atlantis
4005641_3,17013,Borginia
4009271_1,23714,Glubbdubdrib
4016554_1,21929,Dawsbergen
4019784_2,13530,Alvonia
4039444_2,27115,Gondal
4062419_2,9383,Borginia
4094660_1,64876,Fook Island
4101987_1,37201,Gondal
4114106_1,17013,Borginia
4144757_1,3084,Gondal
4164846_1,950,Pullamawang
4171225_2,52815,Aldovia
4173747_2,28256,Borginia
4196110_1,36063,Gondal
4219926_3,26436,Nova Africa
427433_1,67025,Borginia
4282847_1,54710,Fook Island
4282990_2,26235,Alvonia
4294104_2,14549,Kangan
430114_1,64496,Trans-Carpathia
4349773_1,1033,Gondal
4352382_1,13642,Fook Island
4353622_1,38665,Aslerfan
4359319_1,9907,Gondal
4360044_1,2416,Drusselstein
4374752_1,28115,Grenyarnia
4411352_1,47499,Kangan
4412083_1,11783,Kangan
4423285_2,64269,Carpathia
4434901_1,36833,Carpathia
4439014_1,21512,Yerba
4446653_1,18086,Nevoruss
4472612_1,49349,Bozatta
4477185_2,65202,Rolisica
4496318_1,64134,Gondal
4518277_3,5052,Fook Island
4534052_1,9996,Holy Britannian Empire
4536475_2,61612,Robo-Hungarian Empire
4537834_1,61219,Fook Island
4592636_1,41168,Fook Island
4618194_1,37175,Gondal
4632587_9,58854,Gondal
463949_1,26436,Nova Africa
4649807_1,31114,Gondal
465507_1,4932,Borginia
4658916_1,49668,Rolisica
4678231_1,35811,Syldavia
4683157_1,47499,Kangan
4684522_1,27517,Glubbdubdrib
4691634_1,47499,Kangan
4699601_3,33034,Bartovia
4707613_2,44513,Patusan
4710400_1,65202,Rolisica
4770359_1,61705,Elbonia
4771909_1,23420,Bandaria
4776061_1,58779,Cobra Island
4782611_1,18554,Glubbdubdrib
4803574_1,2748,Leutonia
481181_1,25426,Leutonia
4838836_1,29319,Cobra Island
485330_6,18421,Gondal
4865245_1,12308,Santa Prisca
4873598_2,34236,Axphain
4876185_2,17980,Gondal
4908034_2,20787,Bartovia
4947700_1,26345,Kangan
4972795_3,35364,Cobra Island
4993798_3,48483,Cobra Island
4998839_1,1187,Fook Island
5028134_1,43306,Carpathia
5193703_2,11219,Rook Islands
5205648_1,37430,Gondal
5206989_2,56450,Gondal
5210755_1,51291,Glubbdubdrib
5211963_2,25255,Leutonia
5238089_1,18417,Glubbdubdrib
5255870_1,10359,Robo-Hungarian Empire
5257640_1,53207,Nevoruss
5273932_1,31907,Borginia
5280871_1,4932,Borginia
5300854_1,28968,Elbonia
5303323_2,22016,Kangan
5344253_2,33878,Santa Prisca
5396635_1,51291,Glubbdubdrib
5426256_1,11367,Alvonia
5444387_1,26436,Nova Africa
5467290_1,61320,Bozatta
5474101_1,13144,Gondal
547447_1,52815,Aldovia
5522391_1,49681,Cobra Island
5526789_1,65516,Uqbar
5529949_2,19771,Patusan
5531663_1,8468,Gondal
5547223_3,58178,Gondal
5554313_3,19876,Cobra Island
5587577_1,15209,Cobra Island
560859_1,26022,Borginia
562595_1,21591,Axphain
5631222_1,14025,Patusan
5688865_1,26436,Nova Africa
5707764_1,7410,Kasnia
5733846_1,62185,Axphain
574107_1,24072,Gondal
5767104_1,27269,Gondal
5782901_2,57658,Leutonia
5801111_1,66132,Fook Island
5811330_1,31057,Kangan
5821890_2,37689,Gondal
5827195_1,21929,Dawsbergen
5851558_3,7985,Leutonia
5853450_1,31074,Leutonia
5886488_4,59872,Novistrana
590228_1,2416,Drusselstein
5907425_1,42597,Elbonia
5918160_1,59222,Feldenberg
5918182_3,6542,Cobra Island
592838_1,40648,Syldavia
5930153_1,34123,Cobra Island
5936389_1,13530,Alvonia
595745_5,2416,Drusselstein
5959835_2,27961,Gondal
5962292_1,21929,Dawsbergen
5993313_3,44266,Gondal
6001937_1,52815,Aldovia
6023037_1,51473,Carpathia
6023074_1,36063,Gondal
6037184_4,15377,Carpathia
6066840_2,27404,Cobra Island
6086543_1,38772,Borginia
6132378_1,17127,Fook Island
6143956_1,2416,Drusselstein
6163378_1,27404,Cobra Island
6186371_2,18820,Cobra Island
6221359_5,1041,Patusan
6243479_1,12773,Kazahrus
6248112_1,29319,Cobra Island
625138_1,3763,Glubbdubdrib
6257631_1,60058,Alvonia
64314_1,37761,Holy Britannian Empire
645500_2,17158,Kazahrus
666380_1,4644,Cobra Island
681431_1,13530,Alvonia
692648_1,51291,Glubbdubdrib
704861_2,4307,Leutonia
71187_2,11339,Holy Britannian Empire
71725_1,9608,Fook Island
728983_1,5797,Urkesh
729006_1,61020,Fook Island
72998_3,64876,Fook Island
750414_1,47486,Holy Britannian Empire
761716_1,27154,Pullamawang
771473_1,33077,Fook Island
775622_1,12976,Nova Africa
795141_1,43745,Borginia
807069_1,51259,Oceania
812641_1,3376,Rolisica
822455_1,33493,Gondal
832490_1,46883,Patusan
845185_1,41753,Gondal
863907_1,36063,Gondal
873045_1,13692,Aldorria
887319_1,44725,Glubbdubdrib
895427_1,67353,Elbonia
906438_2,16151,Cobra Island
938251_1,14947,Glubbdubdrib
945299_2,17907,Aldorria
952143_1,56983,Kangan
956450_1,43702,Glubbdubdrib
971775_2,20392,Gondal
975623_1,54843,Kasnia
978875_1,33408,Fook Island
1004442_7,14834,Glubbdubdrib
1030449_1,55865,Axphain
105913_1,45188,Sylvania
1060611_1,4660,Fook Island
1071923_1,4852,Edonia
1080586_1,14827,Fook Island
1081380_1,30559,Glubbdubdrib
1082675_6,32392,The Devilfire Empire
1092810_2,12308,Santa Prisca
109980_1,17127,Fook Island
1106667_1,60658,Osterlich
1139094_2,2490,Axphain
1156026_2,23921,Cobra Island
1165579_1,26436,Nova Africa
1182959_1,24027,Bozatta
1192978_6,33034,Bartovia
1195086_1,47413,Cobra Island
1198865_1,29319,Cobra Island
1207433_2,6779,Kamistan
1209590_1,47799,Kangan
1220027_1,10992,Gondal
1239394_1,45703,Drusselstein
1254695_1,51999,Patusan
1310919_1,36063,Gondal
13288_1,43436,Mypos
1361751_1,29770,Elbonia
1373703_1,43269,Axphain
138604_3,26008,Gondal
1391075_1,2078,Kasnia
1455222_2,57381,Cobra Island
1460153_1,51291,Glubbdubdrib
1473795_1,30768,Gondal
1476664_1,47499,Kangan
1483946_1,64091,Kasnia
1486379_2,52093,Atlantis
1540775_1,2416,Drusselstein
1588050_1,36063,Gondal
1605436_6,61222,Elbonia
1611323_1,2078,Kasnia
1623712_1,59079,San Lorenzo
1627491_2,19316,Bangalla
1642110_2,66815,Cobra Island
1652556_2,2416,Drusselstein
1658026_1,42221,Bozatta
1675899_1,42482,Fook Island
1706268_2,43306,Carpathia
1723231_1,53252,Fook Island
1729203_4,23921,Cobra Island
1735024_1,19444,Carpathia
1753479_1,58948,Fook Island
1753522_3,15626,Gondal
1761881_1,47499,Kangan
1790446_1,19335,Leutonia
183814_1,20239,Gondal
1899138_1,51291,Glubbdubdrib
1953675_3,27404,Cobra Island
1964456_1,21929,Dawsbergen
1980636_5,30959,Elbonia
1989080_2,26022,Borginia
2001965_2,25025,Norland
2010386_2,24036,Alvonia
2018655_1,61320,Bozatta
2025157_4,65842,Latveria
203455_3,46989,Elbonia
2051033_3,61058,Carpathia
2087175_1,53363,Elbonia
2103432_1,49694,Fook Island
2118817_1,17907,Aldorria
212657_1,55568,Fook Island
2134677_1,27115,Gondal
2165755_2,62427,Gondal
2167609_1,3006,Gondal
2184090_1,5429,Cobra Island
2210344_1,47759,Osterlich
2210594_1,62900,Gondal
2213349_1,15231,Glubbdubdrib
2235301_1,17013,Borginia
2283502_1,18417,Glubbdubdrib
2327774_1,58819,Fook Island
2337614_2,62611,Idris
239252_1,47499,Kangan
2396241_2,115,Kasnia
2396620_1,56121,Cobra Island
2403152_1,12308,Santa Prisca
2415483_1,32392,The Devilfire Empire
2440675_2,22124,Osterlich
244631_2,55,Cobra Island
2456402_1,5032,Gondal
2469924_1,62611,Idris
2473640_1,28370,Cobra Island
2473760_1,23612,Borginia
2479643_2,23921,Cobra Island
2482072_1,47499,Kangan
2506313_1,28663,Bozatta
2587760_2,26129,Bozatta
2614696_1,52815,Aldovia
2648887_2,17013,Borginia
2651345_1,36063,Gondal
2670614_3,31662,Gondal
2672753_1,26436,Nova Africa
2706670_1,39928,Gondal
2713701_1,45188,Sylvania
2724270_2,4202,Kangan
2728200_7,19333,Elbonia
2729335_1,36063,Gondal
2730956_4,24783,Yerba
2739970_1,56582,Lilliput
2749726_1,11857,Bultan
2761760_1,4975,Tcherkistan
2766453_2,29319,Cobra Island
2766830_1,39052,Gondal
2783147_4,55034,Bozatta
2785210_1,25008,Gondal
2787571_4,45188,Sylvania
2799927_1,61020,Fook Island
2822066_2,42223,Kasnia
2838178_2,54465,Gondal
2844971_1,13642,Fook Island
2863227_1,58819,Fook Island
2877609_1,36905,Cobra Island
2899914_2,57685,Gondal
2924367_1,47144,Gondal
293041_2,21929,Dawsbergen
2976574_1,25025,Norland
3054281_1,60315,Gondal
3065123_2,53434,Lilliput
3076977_2,32925,Gondal
3086132_2,33730,Bolumbia
31034_1,57168,Cobra Island
3109733_1,34258,Cobra Island
312360_1,47360,Fook Island
3135055_1,62185,Axphain
3147701_2,62195,Gondal
3149681_2,50075,The Devilfire Empire
3159221_1,15209,Cobra Island
3219553_1,8766,Patusan
3252053_1,29952,Axphain
3263627_1,44303,Gondal
3281573_1,4790,San Sombrèro
3287930_3,40119,Gondal
3294174_1,9019,Veyshnoria
33030_1,16655,Bartovia
3324670_3,47527,Holy Britannian Empire
3334775_2,47050,Cobra Island
3345378_1,62523,San Sombrèro
3379066_2,58741,Bartovia
3443410_6,53397,Svenborgia
3451418_1,62526,Gondal
3455051_1,13150,Alvonia
3455674_1,51135,Santa Prisca
3465015_1,47499,Kangan
3487696_1,28829,Fook Island
3495341_1,37885,Kasnia
3505592_1,30520,Glubbdubdrib
3509116_1,27404,Cobra Island
3518362_1,66339,Khura'in
3539474_1,47389,Glubbdubdrib
3548157_1,66648,Glubbdubdrib
3578729_1,53279,Dawsbergen
3586183_1,36441,Gondal
3597756_1,18930,Fook Island
3599314_1,5847,Cobra Island
3608432_1,43408,Elbonia
3610113_1,67257,Kasnia
3645120_1,55763,Bozatta
3679145_1,65322,Cobra Island
3690917_2,31057,Kangan
3695717_1,1187,Fook Island
3696953_1,44869,Elbonia
3722243_1,64876,Fook Island
37810_1,52089,Cobra Island
3785347_1,36170,Carpathia
3814373_1,21480,Alvonia
3818393_1,22297,Rolisica
3835450_1,7410,Kasnia
3850977_1,32185,Gondal
3872273_1,24783,Yerba
3879682_1,62185,Axphain
3894460_2,67560,Borginia
391228_1,52218,Marina Venetta
3942275_1,61320,Bozatta
39832_1,60143,Patusan
4003907_2,52815,Aldovia
4020102_1,15626,Gondal
403679_1,48483,Cobra Island
4052060_15,36170,Carpathia
4073328_1,43736,Kasnia
4073960_1,21741,Gondal
4092343_1,21185,Elbonia
4092981_1,7001,Gondal
4101091_1,49479,Gondal
4123717_5,22976,Edonia
4162548_2,35210,Elbonia
4176200_2,11457,Cobra Island
4190884_3,29319,Cobra Island
4198408_1,8719,Glubbdubdrib
4199064_1,53666,Gondal
4233784_3,48968,Cobra Island
4262394_1,12841,Marina Venetta
4262873_1,2416,Drusselstein
4264714_2,26436,Nova Africa
4273150_3,61247,Kumbolaland
4328490_1,51749,Gondal
4354516_6,46675,Kumbolaland
4367151_2,28253,Cobra Island
4394564_1,61678,Genosha
4396005_1,29770,Elbonia
4399088_1,36063,Gondal
4406887_3,8335,Cobra Island
4413396_1,48346,Alvonia
4432623_1,58741,Bartovia
4449366_3,46675,Kumbolaland
4454946_1,16042,Elbonia
4455322_1,14733,Axphain
4455671_3,42065,Elbonia
4461713_2,25881,Fook Island
451594_1,2214,Carpathia
4523382_1,42682,Cobra Island
4538815_1,35250,Bozatta
4543919_1,17013,Borginia
4556253_1,35160,Osterlich
457286_2,21555,Alvonia
459998_1,51765,Nevoruss
4613287_1,44103,Santa Prisca
4622196_1,47499,Kangan
4624336_4,36435,"Braganza, Dominion of"
4625757_2,36170,Carpathia
463532_1,25997,Cobra Island
4635397_1,58492,Fook Island
4656682_1,66002,Gondal
4668241_1,55763,Bozatta
4676642_1,43641,Cobra Island
4694422_1,58334,Glubbdubdrib
4711489_1,44869,Elbonia
4724469_2,29319,Cobra Island
4731479_1,17127,Fook Island
4751318_1,10033,Alvonia
4754916_1,6,Dawsbergen
4758110_1,4932,Borginia
4765989_1,18874,Elbonia
4776532_1,51517,Sarkhan
479013_1,63056,Bandaria
4815020_1,8390,Glubbdubdrib
4827806_4,23714,Glubbdubdrib
4828612_1,6090,Axphain
4850465_6,29996,Bahavia
4873884_1,14549,Kangan
4918164_1,58178,Gondal
4944217_1,62185,Axphain
4949190_1,51517,Sarkhan
4956670_1,27404,Cobra Island
4958552_1,52818,Elbonia
4964107_1,10359,Robo-Hungarian Empire
4978026_1,26436,Nova Africa
4986242_1,16521,Carjackistan
5001640_1,52818,Elbonia
5004168_2,21498,Gondal
5022803_1,44843,Bozatta
5026496_6,27404,Cobra Island
5076064_1,6582,Sokovia
5085945_1,58235,Fook Island
5105265_1,10994,Nevoruss
5106175_1,51135,Santa Prisca
5109680_1,28422,Cobra Island
5110789_1,58202,The Devilfire Empire
5152767_2,59667,Glubbdubdrib
5186816_1,58779,Cobra Island
5226819_1,8877,Gondal
5237048_2,66648,Glubbdubdrib
5262988_1,51259,Oceania
5283088_1,728,Axphain
5297111_1,4457,Gondal
5313322_1,41987,Fook Island
5315437_1,48916,Oceania
5318674_1,7978,Fook Island
5320720_1,8279,Yerba
5320873_1,61719,Cobra Island
5359219_1,35160,Osterlich
5362466_1,3763,Glubbdubdrib
5377716_2,35850,Rook Islands
5382428_1,6779,Kamistan
5382943_4,14765,Yerba
5406176_1,51815,Alvonia
5423005_4,24953,Fook Island
5442371_1,7897,Carpathia
5451234_1,33975,Kasnia
5455959_2,17127,Fook Island
5459360_1,21741,Gondal
5485874_1,47050,Cobra Island
5505886_1,25643,The Devilfire Empire
5531402_1,36530,Rolisica
5571087_1,11783,Kangan
5593693_2,37874,Holy Britannian Empire
5620224_1,29894,Sylvania
5639862_1,37175,Gondal
565743_1,8462,Rolisica
5666298_1,382,Fook Island
5682616_1,17013,Borginia
5729199_2,17127,Fook Island
5751406_1,43038,Yudonia
5753702_1,25269,Fook Island
5755461_1,59085,Dawsbergen
5760677_1,2898,Illéa
5786191_1,52450,Santa Prisca
583269_1,13530,Alvonia
5837186_1,29943,Axphain
5854526_1,26436,Nova Africa
5891569_1,26345,Kangan
5931115_1,17013,Borginia
5945934_2,23714,Glubbdubdrib
5982873_2,12308,Santa Prisca
5983456_1,15215,Novistrana
5992672_1,66157,Nevoruss
5996857_3,47486,Holy Britannian Empire
5998985_3,4790,San Sombrèro
6021903_1,25997,Cobra Island
6046904_10,62036,Glubbdubdrib
6057493_1,65563,Fook Island
6062480_2,26436,Nova Africa
6088190_2,6542,Cobra Island
6094360_1,40526,Gondal
6096518_1,49493,Santa Prisca
6107228_1,2416,Drusselstein
6111596_2,20514,Glubbdubdrib
6120700_2,26956,Glubbdubdrib
6122064_1,29319,Cobra Island
6134521_1,35411,Carpathia
6143808_1,61133,Glubbdubdrib
614784_4,51790,Cobra Island
6218644_1,2612,Holy Britannian Empire
6220008_1,34453,Axphain
6222378_2,1528,Sokovia
6224360_1,35160,Osterlich
641677_2,66648,Glubbdubdrib
64632_1,26436,Nova Africa
65110_2,23714,Glubbdubdrib
697894_3,17013,Borginia
698604_3,3306,Lugash
708852_1,26290,Syldavia
726366_1,8354,Holy Britannian Empire
738996_1,56582,Lilliput
75580_1,3076,Gondal
757160_1,2335,Glubbdubdrib
75755_2,61320,Bozatta
759066_3,18820,Cobra Island
767409_7,12308,Santa Prisca
797232_1,4061,Kamistan
809737_1,17013,Borginia
810806_1,1940,Rolisica
845724_1,46258,Elbonia
850400_8,47499,Kangan
87723_2,29319,Cobra Island
886777_1,10485,Kangan
952196_1,25865,Nevoruss
960732_2,8938,Gondal
964514_1,23472,Santa Prisca
99007_1,12644,Cobra Island
1013298_1,16521,Carjackistan
1035340_1,26436,Nova Africa
1038610_1,57931,Kasnia
1043316_1,26951,Elbonia
1094628_2,9608,Fook Island
1096155_1,34850,Gondal
1127538_2,64436,Yerba
1139344_1,23983,Gondal
1155893_1,29319,Cobra Island
1158778_1,39189,Bartovia
1174331_1,62185,Axphain
1199166_3,39090,Bartovia
1221164_1,21555,Alvonia
1223672_2,253,Santa Prisca
1232022_1,11339,Holy Britannian Empire
1235513_1,28394,Nevoruss
1237678_2,22964,Cobra Island
126204_1,31794,Gondal
1263538_1,45030,Alvonia
1271833_1,25676,Glubbdubdrib
1313358_1,26436,Nova Africa
1360065_1,34903,Fook Island
1365409_2,12308,Santa Prisca
1385731_2,25025,Norland
1417872_1,51259,Oceania
1431815_8,40993,Elbonia
1475463_1,64824,Santa Prisca
1483124_1,65856,Holy Britannian Empire
148683_2,2601,Cobra Island
1495354_1,47499,Kangan
1593301_2,4202,Kangan
1597478_1,51765,Nevoruss
1652083_1,64534,Sylvania
1664925_1,2122,Gondal
1710865_1,20514,Glubbdubdrib
1726215_2,17775,Novistrana
1745979_1,28154,Atlantis
178160_1,50661,Cobra Island
17826_1,47014,Fook Island
1787989_2,21996,Cobra Island
1792375_1,52815,Aldovia
1794413_1,42356,Idris
1801265_1,9161,Bozatta
1824156_2,29165,Cobra Island
1842064_1,2416,Drusselstein
1842183_1,42937,Kasnia
1842753_1,4202,Kangan
1857455_4,11177,Graznavia
1883297_1,55763,Bozatta
1886028_1,34342,Sokovia
1887585_1,27404,Cobra Island
1917842_2,10485,Kangan
1922546_2,21929,Dawsbergen
1924877_2,62611,Idris
1932446_1,5860,Kangan
1934026_1,16521,Carjackistan
1952145_1,10485,Kangan
1959577_3,66579,Laurania
1981558_1,23542,Gondal
1997959_2,26436,Nova Africa
2008085_1,17127,Fook Island
2008716_1,950,Pullamawang
2011322_1,64876,Fook Island
2016520_1,11339,Holy Britannian Empire
2022869_1,51291,Glubbdubdrib
2034976_1,3763,Glubbdubdrib
2044560_1,62185,Axphain
205592_1,12167,Nevoruss
2056367_1,6327,Bozatta
2070288_1,29319,Cobra Island
2071911_1,10092,Cobra Island
2076716_1,23921,Cobra Island
2104308_1,67025,Borginia
2112637_1,17127,Fook Island
2137192_1,66648,Glubbdubdrib
2150742_1,28154,Atlantis
2190828_3,27404,Cobra Island
2192808_2,1909,Glubbdubdrib
2200118_1,32392,The Devilfire Empire
223973_1,19254,Glubbdubdrib
2252398_1,63073,Axphain
2263890_1,53826,Santa Prisca
2276746_1,39509,Rolisica
2305713_1,18417,Glubbdubdrib
2307107_1,14549,Kangan
2324824_1,42977,Gondal
2340116_1,29319,Cobra Island
2344153_1,32748,Fook Island
2385252_1,23243,São Rico
2398786_1,382,Fook Island
2409182_1,17013,Borginia
2423056_4,37689,Gondal
2431647_1,47499,Kangan
2473891_2,42356,Idris
2516305_3,54999,Edonia
2516429_2,17127,Fook Island
2519910_1,52815,Aldovia
2559236_1,35811,Syldavia
2572361_1,48807,Vulgaria
2589982_6,3082,Holy Britannian Empire
2610004_1,29319,Cobra Island
2645536_2,22490,Fook Island
2693001_4,64664,Cobra Island
2730515_2,22065,Leutonia
2753415_1,5372,Sylvania
2759487_1,34123,Cobra Island
2766061_1,60143,Patusan
2767586_1,9680,Borginia
2770051_1,62185,Axphain
2790835_7,66648,Glubbdubdrib
2792902_1,15990,Holy Britannian Empire
2796017_4,52815,Aldovia
2798766_27,44869,Elbonia
2808538_1,27404,Cobra Island
2815152_1,47499,Kangan
2816626_1,10283,Bozatta
2833904_1,53020,Gondal
2857172_1,29770,Elbonia
2860894_1,13642,Fook Island
2869338_1,23921,Cobra Island
2909934_1,47499,Kangan
2957516_1,14255,Alvonia
2973624_1,17980,Gondal
2973845_1,51291,Glubbdubdrib
3012520_1,6587,Gondal
3021801_5,17013,Borginia
3023466_1,29770,Elbonia
3042750_2,47759,Osterlich
3048279_1,21555,Alvonia
3054864_1,7480,Elbonia
3054924_1,40838,Elbonia
3071131_2,52186,Elbonia
3094862_1,4932,Borginia
3097054_1,66648,Glubbdubdrib
3109287_2,19329,Nova Africa
311080_1,19771,Patusan
3116607_1,17574,Fook Island
3122209_1,60403,Cobra Island
3162132_1,42429,Axphain
3174136_1,27269,Gondal
3217713_5,18961,Axphain
3258012_1,55,Cobra Island
3271551_1,26235,Alvonia
3272455_1,62185,Axphain
3280023_1,55,Cobra Island
3292212_1,41971,Urkesh
3332209_1,9608,Fook Island
3335190_1,48206,Elbonia
3341590_1,47360,Fook Island
3374120_2,49715,Grand Fenwick
3386164_1,57266,Alvonia
3394016_1,28330,Borginia
3394613_1,16396,The Devilfire Empire
3400889_2,62180,Gondal
3403995_1,14827,Fook Island
3405044_1,6512,Glubbdubdrib
3421353_1,15284,Tcherkistan
3425716_3,60222,Borginia
3454233_1,2748,Leutonia
3458059_2,45188,Sylvania
3546355_1,36063,Gondal
3557894_1,67144,Bangalla
3560847_1,55128,Fook Island
3572090_4,17127,Fook Island
358880_2,55,Cobra Island
365383_2,31088,Fook Island
3675395_1,27695,Kazahrus
3699448_2,4227,Cobra Island
3705657_1,5612,Glubbdubdrib
3726000_15,27115,Gondal
3766789_2,62185,Axphain
3776806_1,26235,Alvonia
3778667_1,52492,Baltish
3785872_2,45923,Glubbdubdrib
3871053_1,57975,Osterlich
391269_1,63284,Bozatta
3935715_1,44103,Santa Prisca
3948409_1,17013,Borginia
3950423_1,29319,Cobra Island
3962198_1,60153,Axphain
3969102_1,63151,Borginia
4001605_1,66648,Glubbdubdrib
4017338_1,13888,Cobra Island
40311_1,24567,Santa Prisca
4077139_1,3763,Glubbdubdrib
408430_1,26436,Nova Africa
4095625_2,45047,Idris
4139619_1,48483,Cobra Island
4147589_2,32387,Qasha
4181094_2,31529,Tcherkistan
4219952_1,23739,Leutonia
425491_1,28479,Drusselstein
4271373_1,52567,Holy Britannian Empire
4277714_2,8330,Nevoruss
4282795_1,11603,Cobra Island
4285281_1,28829,Fook Island
428786_1,9608,Fook Island
4316852_1,65856,Holy Britannian Empire
4321356_1,8725,Gondal
4340147_1,57813,Axphain
4369012_1,11510,Gondal
4370107_1,1539,Fook Island
4415942_1,53373,Gondal
4437968_1,18845,Fook Island
4451809_1,15343,Borginia
4465374_1,32213,North American Union
4471244_1,28154,Atlantis
4516972_1,55763,Bozatta
4523338_1,14495,Leutonia
4533162_1,44647,"Novoselic, The Kingdom of"
4538021_4,47499,Kangan
4556108_2,48070,Cobra Island
460231_3,64876,Fook Island
4611649_1,43421,Cobra Island
4615038_1,53373,Gondal
4624332_1,48483,Cobra Island
4693383_1,55763,Bozatta
4711816_1,51899,Elbonia
4715409_2,11481,Gondal
4723936_1,48483,Cobra Island
4740921_1,26235,Alvonia
4795438_1,58579,Glubbdubdrib
4797750_2,6327,Bozatta
4825170_1,66019,Pullamawang
4826674_1,47499,Kangan
